user_id,book_id,rating
16135,92,5
16137,2,4
16137,14,3
16137,18,5
16137,19,4
16137,23,5
16137,24,4
16137,25,5
16137,26,4
16137,27,4
16137,33,4
16137,54,5
16137,55,4
16137,59,5
16137,63,4
16137,65,5
16137,76,4
16137,80,4
16138,1,4
16138,2,3
16138,7,4
16138,9,3
16138,11,4
16138,13,3
16138,15,2
16138,16,4
16138,17,4
16138,19,4
16138,20,4
16138,26,4
16138,28,2
16138,32,3
16138,33,2
16138,36,3
16138,37,3
16138,45,4
16138,50,3
16138,54,5
16138,58,4
16138,70,4
16138,71,3
16138,84,3
16138,85,3
16138,89,5
16138,93,3
16138,94,2
16138,97,3
16138,98,4
16138,100,4
16142,2,5
16142,3,4
16142,10,5
16142,11,5
16142,18,4
16142,21,5
16142,24,4
16142,25,5
16142,27,4
16142,29,3
16142,35,3
16142,42,4
16142,49,3
16142,52,2
16142,56,2
16142,58,2
16142,63,4
16142,67,4
16142,83,4
16143,17,5
16143,18,4
16143,20,5
16143,26,1
16143,27,2
16143,49,2
16143,52,2
16143,56,1
16143,85,1
16144,1,3
16144,2,5
16144,3,3
16144,4,4
16144,5,5
16144,8,5
16144,9,3
16144,11,4
16144,15,5
16144,16,5
16144,17,4
16144,20,3
16144,22,3
16144,31,5
16144,33,5
16144,36,4
16144,37,4
16144,40,5
16144,42,3
16144,46,3
16144,57,4
16144,62,3
16144,63,4
16144,68,3
16144,73,2
16144,78,3
16144,87,4
16144,89,3
16144,100,5
16145,1,4
16145,2,5
16145,7,5
16145,9,4
16145,11,3
16145,13,4
16145,14,4
16145,18,5
16145,19,5
16145,21,3
16145,23,3
16145,24,3
16145,25,3
16145,27,3
16145,28,4
16145,35,4
16145,53,4
16145,70,5
16145,82,5
16145,89,4
16145,92,5
16146,2,5
16146,19,5
16146,35,1
16146,39,5
16146,45,5
16146,47,5
16146,54,5
16146,60,4
16146,62,3
16146,70,4
16146,72,5
16146,84,4
16146,86,5
16147,5,3
16147,7,3
16147,8,2
16147,9,4
16147,13,4
16147,19,3
16147,26,4
16147,55,4
16147,60,4
16147,70,3
16147,95,3
16150,26,3
16150,72,2
16150,83,2
16152,1,5
16152,8,3
16152,9,5
16152,11,4
16152,14,3
16152,16,5
16152,38,4
16152,70,5
16152,86,3
16152,92,5
16154,1,4
16154,2,5
16154,8,3
16154,22,3
16154,39,5
16154,46,3
16154,62,4
16156,2,5
16156,4,5
16156,11,4
16156,15,4
16156,18,5
16156,21,5
16156,22,5
16156,23,5
16156,24,5
16156,25,5
16156,27,5
16156,29,3
16156,33,4
16156,37,4
16156,39,3
16156,46,5
16156,49,4
16156,50,5
16156,52,4
16156,56,4
16156,89,3
16156,100,3
16157,45,3
16160,8,3
16160,9,1
16160,11,3
16160,13,5
16160,14,5
16160,16,3
16160,28,5
16160,38,5
16160,45,4
16160,55,5
16161,11,5
16161,16,5
16161,22,5
16161,31,5
16161,38,4
16161,45,4
16161,46,5
16161,57,5
16161,60,4
16161,67,5
16161,75,4
16161,81,5
16162,9,1
16162,65,3
16162,82,3
16166,1,4
16166,2,4
16166,3,3
16166,4,4
16166,5,4
16166,7,5
16166,8,4
16166,10,5
16166,11,4
16166,13,5
16166,15,3
16166,19,4
16166,22,4
16166,28,4
16166,29,3
16166,38,4
16166,39,5
16166,42,4
16166,43,5
16166,46,4
16166,55,5
16166,58,4
16166,63,3
16166,65,5
16166,70,4
16166,72,4
16166,73,1
16166,76,3
16166,78,3
16166,79,3
16166,83,4
16166,89,4
16166,97,5
16167,35,2
16167,86,1
16168,76,4
16169,4,4
16169,7,5
16169,8,3
16169,13,5
16169,14,5
16169,32,3
16169,48,4
16169,65,5
16169,84,4
16170,4,4
16170,5,3
16170,9,5
16170,59,4
16170,71,4
16170,82,3
16170,86,4
16170,92,4
16170,97,4
16171,2,4
16171,9,4
16171,11,4
16171,13,5
16171,14,5
16171,18,4
16171,19,4
16171,21,4
16171,23,4
16171,24,4
16171,25,4
16171,26,4
16171,27,4
16171,28,4
16171,32,4
16171,35,3
16171,36,4
16171,48,5
16171,54,5
16171,55,5
16171,62,4
16171,65,5
16171,70,5
16171,77,3
16171,84,3
16171,98,2
16173,1,4
16173,17,3
16173,20,3
16173,39,5
16173,47,4
16174,3,4
16174,51,4
16176,2,5
16176,10,5
16176,43,1
16176,59,5
16176,63,1
16176,80,3
16176,85,4
16177,2,5
16177,3,2
16177,4,5
16177,7,5
16177,9,2
16177,13,5
16177,14,5
16177,15,5
16177,16,5
16177,19,5
16177,28,5
16177,29,4
16177,33,3
16177,35,2
16177,37,5
16177,38,5
16177,39,2
16177,41,2
16177,44,5
16177,46,4
16177,48,5
16177,53,2
16177,66,3
16177,78,5
16177,84,4
16177,86,4
16178,7,4
16178,15,5
16178,19,5
16178,53,3
16178,72,5
16178,84,4
16179,1,5
16179,3,5
16179,18,5
16179,21,5
16179,23,5
16179,24,5
16179,25,5
16179,27,5
16179,39,3
16179,41,5
16179,49,5
16179,51,3
16179,52,5
16179,56,5
16179,66,5
16179,73,5
16179,89,5
16180,1,5
16180,3,5
16180,5,1
16180,8,3
16180,14,3
16180,15,5
16180,22,2
16180,28,3
16180,31,5
16180,33,5
16180,36,5
16180,42,3
16180,44,2
16180,50,4
16180,63,5
16180,64,5
16180,73,5
16180,84,5
16180,87,5
16180,90,5
16181,1,4
16181,2,4
16181,3,4
16181,4,5
16181,5,2
16181,8,3
16181,9,3
16181,11,5
16181,16,4
16181,19,4
16181,28,4
16181,31,5
16181,46,4
16181,53,4
16181,67,4
16181,72,3
16181,75,3
16181,84,4
16181,86,5
16181,89,4
16182,92,5
16183,3,1
16183,4,4
16183,7,4
16183,8,4
16183,10,4
16183,13,4
16183,14,4
16183,15,3
16183,28,5
16183,32,4
16183,33,4
16183,42,3
16183,43,4
16183,45,5
16183,50,3
16183,55,4
16183,59,3
16183,63,4
16183,75,3
16183,80,5
16183,81,3
16183,82,3
16183,84,4
16183,89,5
16183,93,4
16185,2,4
16185,3,1
16185,7,2
16185,16,3
16185,50,4
16185,53,3
16185,54,4
16185,89,4
16185,90,3
16186,31,4
16186,43,3
16186,50,5
16186,93,4
16186,100,3
16187,2,2
16187,7,3
16187,9,1
16187,16,1
16187,19,5
16187,22,1
16187,39,5
16187,62,3
16187,86,1
16188,4,4
16188,8,3
16188,19,4
16188,22,3
16188,28,4
16188,32,4
16188,38,3
16188,39,5
16188,46,4
16188,54,3
16188,55,3
16188,65,3
16188,72,5
16188,73,2
16188,84,4
16188,89,3
16188,92,2
16188,94,4
16188,98,4
16190,2,4
16190,9,5
16190,13,5
16190,15,4
16190,28,3
16190,29,2
16190,32,5
16190,37,1
16190,38,1
16190,44,3
16190,60,5
16190,64,5
16190,71,2
16190,75,3
16190,97,5
16191,2,5
16191,3,4
16191,5,3
16191,7,3
16191,9,4
16191,10,4
16191,11,3
16191,18,5
16191,21,5
16191,23,5
16191,24,5
16191,25,5
16191,27,5
16191,29,4
16191,33,3
16191,35,5
16191,37,4
16191,40,2
16191,42,5
16191,43,3
16191,44,3
16191,49,5
16191,52,5
16191,56,5
16191,66,3
16191,67,3
16191,73,3
16191,76,4
16191,79,4
16191,83,4
16191,93,3
16192,4,5
16192,11,5
16192,31,5
16192,46,4
16192,67,4
16192,81,4
16192,93,4
16193,2,4
16193,4,5
16193,5,3
16193,8,4
16193,11,5
16193,13,4
16193,14,4
16193,15,5
16193,16,4
16193,22,4
16193,28,3
16193,29,4
16193,32,4
16193,37,4
16193,38,4
16193,40,4
16193,42,4
16193,44,4
16193,46,5
16193,55,3
16193,57,5
16193,58,4
16193,60,4
16193,67,5
16193,87,5
16194,1,4
16194,2,5
16194,3,3
16194,4,5
16194,5,3
16194,8,5
16194,9,4
16194,11,5
16194,16,5
16194,19,5
16194,26,4
16194,28,4
16194,29,5
16194,31,4
16194,37,5
16194,42,4
16194,43,3
16194,46,4
16194,48,4
16194,50,5
16194,54,2
16194,58,4
16194,60,3
16194,63,4
16194,65,5
16194,67,4
16194,71,4
16194,79,5
16194,80,5
16194,81,2
16194,83,5
16194,84,5
16194,93,4
16194,95,4
16196,2,5
16196,4,4
16196,5,3
16196,7,3
16196,9,2
16196,13,5
16196,14,5
16196,15,4
16196,28,5
16196,29,3
16196,33,4
16196,36,5
16196,37,3
16196,39,4
16196,48,5
16196,50,5
16196,59,5
16196,77,5
16196,78,2
16196,80,5
16196,85,4
16196,93,4
16196,95,4
16198,3,1
16198,21,5
16198,41,4
16198,49,1
16198,52,1
16198,56,1
16199,58,3
16199,83,4
16199,86,5
16200,2,2
16200,7,4
16200,9,1
16200,19,5
16200,28,3
16200,35,3
16200,38,3
16200,42,3
16200,58,3
16200,65,3
16200,66,4
16200,83,4
16200,93,3
16200,100,3
16201,1,5
16201,2,5
16201,3,5
16201,7,5
16201,12,5
16201,13,4
16201,19,5
16201,36,5
16201,37,5
16201,39,5
16201,41,5
16201,45,5
16201,47,5
16201,48,5
16201,53,5
16201,54,5
16201,55,5
16201,60,5
16201,62,5
16201,68,5
16201,70,5
16201,77,4
16201,84,5
16201,89,5
16201,91,5
16201,92,5
16202,18,5
16202,21,5
16202,23,5
16202,24,5
16202,25,5
16202,27,5
16202,36,4
16202,37,5
16202,85,4
16202,90,5
16203,4,5
16203,10,5
16203,43,5
16204,2,5
16204,3,4
16204,4,5
16204,5,5
16204,7,3
16204,9,5
16204,10,5
16204,11,5
16204,13,5
16204,14,2
16204,15,5
16204,16,5
16204,18,5
16204,21,5
16204,22,5
16204,23,5
16204,24,5
16204,26,5
16204,27,5
16204,28,2
16204,29,4
16204,32,4
16204,36,4
16204,37,4
16204,42,5
16204,43,5
16204,44,4
16204,49,4
16204,50,5
16204,52,4
16204,55,5
16204,56,5
16204,58,3
16204,59,4
16204,60,5
16204,63,1
16204,64,5
16204,67,5
16204,68,5
16204,71,4
16204,73,5
16204,76,5
16204,79,3
16204,80,4
16204,85,5
16204,87,5
16204,93,4
16204,97,5
16205,2,4
16205,7,5
16205,19,5
16205,39,5
16205,54,5
16205,55,5
16205,65,4
16205,70,5
16205,91,1
16205,97,4
16207,1,5
16207,4,5
16207,5,5
16207,13,4
16207,14,5
16207,15,5
16207,16,5
16207,22,4
16207,28,5
16207,31,4
16207,33,4
16207,37,5
16207,42,5
16207,43,5
16207,45,5
16207,46,5
16207,55,5
16207,57,4
16207,58,4
16207,65,5
16207,71,4
16207,72,5
16207,75,5
16207,76,4
16207,81,5
16207,82,5
16207,93,5
16207,94,5
16208,2,5
16208,3,1
16208,11,5
16208,16,5
16208,22,1
16208,31,5
16208,33,5
16208,35,1
16208,38,5
16208,45,3
16208,46,5
16208,57,5
16208,64,5
16208,67,5
16208,86,3
16208,100,2
16211,1,5
16211,3,3
16211,4,5
16211,12,5
16211,15,2
16211,36,5
16211,51,5
16211,53,3
16211,73,5
16211,90,5
16213,18,5
16213,23,5
16213,25,5
16213,27,5
16213,54,5
16213,71,5
16213,75,1
16214,92,2
16215,1,4
16215,2,5
16215,3,2
16215,4,5
16215,5,4
16215,8,5
16215,9,3
16215,10,5
16215,11,5
16215,33,2
16215,35,5
16215,38,1
16215,40,5
16215,43,5
16215,46,2
16215,59,5
16215,80,4
16215,100,4
16216,1,5
16216,2,4
16216,4,5
16216,7,4
16216,13,5
16216,17,4
16216,18,4
16216,20,2
16216,21,4
16216,23,4
16216,24,4
16216,25,4
16216,27,4
16216,28,4
16216,37,4
16216,53,4
16216,54,4
16217,1,5
16217,2,5
16217,5,4
16217,8,5
16217,14,5
16217,16,5
16217,17,4
16217,18,5
16217,21,5
16217,22,3
16217,23,5
16217,24,5
16217,27,5
16217,31,4
16217,47,5
16217,54,5
16217,65,4
16217,68,4
16217,74,5
16217,82,3
16217,88,5
16217,95,4
16217,98,5
16218,1,4
16218,2,4
16218,7,4
16218,10,5
16218,14,3
16218,19,5
16218,22,3
16218,28,4
16218,31,4
16218,33,3
16218,35,5
16218,38,1
16218,45,4
16218,46,1
16218,54,3
16218,55,4
16218,60,4
16218,62,5
16218,67,3
16218,93,3
16218,94,4
16218,100,4
16219,14,4
16219,35,2
16219,40,3
16219,55,4
16219,80,4
16220,2,3
16220,4,4
16220,9,4
16220,13,5
16220,14,4
16220,28,4
16220,29,5
16220,35,2
16220,45,5
16220,54,5
16220,55,5
16220,60,5
16220,62,5
16220,65,5
16220,70,4
16220,82,4
16220,89,5
16220,92,5
16220,95,2
16220,97,4
16222,2,5
16222,7,3
16222,8,5
16222,10,3
16222,13,4
16222,14,5
16222,18,5
16222,19,4
16222,21,5
16222,23,5
16222,24,5
16222,25,5
16222,27,5
16222,28,4
16222,39,5
16222,43,3
16222,44,4
16222,54,3
16222,68,3
16222,86,3
16222,90,3
16222,95,3
16223,38,3
16223,48,3
16223,55,3
16223,62,5
16223,65,3
16223,70,3
16223,71,4
16223,84,4
16223,97,4
16224,5,3
16224,10,5
16224,11,3
16224,13,5
16224,43,3
16224,45,4
16224,54,4
16224,55,5
16224,58,1
16224,60,2
16224,63,3
16224,67,3
16224,75,4
16224,76,3
16224,94,1
16228,1,5
16228,4,3
16228,8,1
16228,17,5
16228,20,5
16228,31,3
16228,45,3
16228,57,3
16228,59,4
16228,64,5
16228,84,4
16228,92,4
16228,93,4
16229,18,4
16229,21,4
16229,23,4
16229,24,4
16229,25,4
16229,27,4
16229,29,4
16232,2,5
16232,3,3
16232,4,5
16232,5,5
16232,8,5
16232,9,4
16232,10,5
16232,11,5
16232,13,4
16232,14,4
16232,15,4
16232,22,4
16232,32,4
16232,33,5
16232,38,5
16232,40,5
16232,45,5
16232,55,4
16232,57,5
16232,60,4
16232,67,4
16232,75,5
16232,81,5
16232,92,5
16232,93,5
16233,3,3
16233,4,4
16233,5,4
16233,8,5
16233,22,4
16233,35,3
16233,38,4
16233,40,1
16233,44,3
16233,49,3
16233,56,4
16234,2,5
16234,3,1
16234,4,4
16234,5,4
16234,8,2
16234,9,3
16234,10,5
16234,11,5
16234,13,5
16234,14,5
16234,15,5
16234,16,3
16234,18,5
16234,21,5
16234,23,5
16234,24,5
16234,25,5
16234,26,4
16234,27,5
16234,28,5
16234,29,4
16234,36,5
16234,42,3
16234,43,1
16234,45,4
16234,48,4
16234,49,1
16234,50,5
16234,52,1
16234,56,1
16234,58,5
16234,59,4
16234,80,5
16234,82,3
16234,85,5
16234,87,5
16234,89,5
16234,90,3
16234,92,4
16234,93,4
16234,94,5
16234,98,4
16234,100,5
16235,1,5
16235,2,5
16235,8,4
16235,9,4
16235,13,3
16235,17,5
16235,18,5
16235,20,5
16235,21,5
16235,23,5
16235,24,5
16235,25,5
16235,26,4
16235,27,5
16235,28,4
16235,31,4
16235,32,3
16235,37,4
16235,43,4
16235,46,5
16235,55,4
16235,60,4
16235,62,4
16235,68,4
16235,74,4
16235,77,4
16235,87,4
16235,100,5
16236,2,5
16236,4,5
16236,5,4
16236,8,5
16236,42,5
16236,48,3
16236,50,5
16236,59,5
16236,78,4
16236,85,4
16236,93,5
16237,1,5
16237,2,5
16237,7,3
16237,31,5
16237,41,5
16237,51,3
16237,62,5
16238,31,5
16238,64,4
16239,1,5
16239,2,5
16239,3,2
16239,9,3
16239,37,4
16239,41,4
16239,51,4
16239,53,5
16239,62,5
16239,73,4
16239,91,5
16240,2,5
16240,15,4
16240,28,4
16240,36,4
16240,37,5
16240,41,5
16240,53,4
16240,62,5
16240,73,5
16240,76,5
16240,77,4
16242,7,5
16242,15,5
16242,32,4
16242,36,5
16242,42,4
16242,43,4
16242,50,4
16242,59,5
16242,76,5
16242,79,3
16242,80,4
16242,86,4
16242,90,3
16242,93,4
16242,95,5
16243,18,5
16243,23,5
16243,24,5
16243,65,5
16243,80,4
16243,97,5
16244,2,5
16244,3,3
16244,15,3
16244,37,4
16244,50,4
16244,59,3
16244,77,4
16244,79,5
16244,85,4
16244,89,5
16244,93,4
16245,4,4
16245,5,4
16245,8,4
16245,9,3
16245,10,5
16245,11,4
16245,15,4
16245,16,4
16245,22,3
16245,28,5
16245,33,4
16245,40,4
16245,43,5
16245,45,5
16245,46,4
16245,60,2
16245,81,4
16245,82,4
16245,87,4
16245,92,3
16245,100,5
16246,2,1
16246,7,5
16246,19,5
16246,39,3
16246,62,3
16246,89,5
16247,2,4
16247,3,5
16247,16,5
16247,18,3
16247,19,2
16247,21,3
16247,22,2
16247,23,3
16247,24,3
16247,25,3
16247,26,4
16247,27,3
16247,46,5
16247,49,2
16247,52,3
16247,56,5
16247,98,4
16248,3,4
16248,16,4
16248,22,3
16248,38,4
16248,46,4
16248,62,3
16248,64,3
16248,67,4
16248,75,3
16248,90,4
16252,1,5
16252,3,4
16252,4,5
16252,5,4
16252,7,3
16252,8,5
16252,9,3
16252,10,4
16252,12,4
16252,14,1
16252,16,2
16252,17,4
16252,19,4
16252,20,3
16252,22,3
16252,29,4
16252,31,4
16252,33,4
16252,37,4
16252,38,4
16252,39,3
16252,41,3
16252,46,4
16252,49,4
16252,51,4
16252,52,4
16252,56,3
16252,57,3
16252,60,2
16252,70,3
16252,73,2
16252,76,4
16252,80,3
16252,84,4
16252,86,3
16252,90,3
16255,1,4
16255,3,3
16255,4,5
16255,11,4
16255,15,4
16255,17,4
16255,20,3
16255,29,4
16255,31,4
16255,33,4
16255,44,3
16255,49,3
16255,52,3
16255,53,4
16255,56,3
16255,57,4
16255,58,3
16255,59,4
16255,77,4
16255,90,4
16256,18,4
16256,21,4
16256,23,4
16256,24,4
16256,25,4
16256,27,4
16256,72,4
16256,86,3
16256,98,3
16259,31,4
16260,3,1
16260,5,3
16260,8,1
16260,13,3
16260,18,5
16260,20,5
16260,21,5
16260,23,5
16260,24,5
16260,25,5
16260,27,5
16260,44,5
16260,49,1
16260,50,5
16260,52,1
16260,53,1
16260,56,1
16260,63,2
16260,79,3
16260,85,5
16262,1,4
16262,2,4
16262,3,3
16262,4,5
16262,5,3
16262,10,4
16262,11,3
16262,15,1
16262,16,3
16262,22,1
16262,31,5
16262,33,4
16262,40,2
16262,41,3
16262,46,3
16262,47,4
16262,63,5
16262,64,3
16262,67,5
16262,75,2
16262,77,3
16262,81,4
16262,82,3
16262,86,4
16262,100,4
16263,1,1
16263,2,5
16263,3,2
16263,4,5
16263,5,3
16263,7,4
16263,8,5
16263,29,3
16263,32,1
16263,33,4
16263,36,5
16263,37,4
16263,42,3
16263,50,5
16263,58,2
16263,64,4
16263,66,1
16263,90,4
16265,1,5
16265,2,5
16265,3,3
16265,51,5
16268,3,1
16268,12,2
16268,47,3
16268,62,4
16268,88,3
16271,3,4
16271,5,3
16271,38,5
16271,45,4
16271,60,3
16271,100,5
16272,50,5
16272,54,5
16272,73,5
16272,90,5
16272,97,5
16273,2,5
16273,3,3
16273,18,5
16273,21,5
16273,23,5
16273,24,5
16273,27,5
16273,41,5
16273,49,1
16273,52,1
16273,53,5
16273,56,4
16274,4,4
16274,5,3
16274,8,3
16274,10,4
16274,11,4
16274,13,4
16274,32,3
16274,33,1
16274,35,2
16274,40,1
16274,43,4
16274,46,1
16274,48,3
16274,50,4
16274,58,3
16274,60,3
16274,63,5
16274,65,3
16274,67,3
16274,76,2
16274,80,5
16274,82,5
16274,85,5
16274,92,5
16274,94,3
16275,2,5
16275,3,2
16275,4,5
16275,7,5
16275,9,3
16275,10,5
16275,16,3
16275,18,3
16275,19,5
16275,21,4
16275,22,4
16275,23,5
16275,24,4
16275,25,4
16275,26,4
16275,27,4
16275,28,3
16275,37,3
16275,39,4
16275,43,4
16275,49,2
16275,53,1
16275,55,4
16275,62,3
16275,63,5
16275,65,5
16275,72,5
16275,75,4
16275,76,5
16275,78,3
16275,89,5
16275,94,5
16279,29,4
16280,11,5
16280,22,4
16280,31,5
16280,33,3
16280,38,3
16280,46,5
16280,57,4
16280,64,5
16280,67,4
16282,2,2
16282,7,5
16282,9,2
16282,39,2
16282,65,5
16282,70,4
16282,84,2
16285,3,5
16285,4,5
16285,11,5
16285,22,5
16285,31,5
16285,33,4
16285,38,4
16285,46,5
16285,57,5
16285,64,5
16285,81,5
16285,100,3
16286,4,5
16286,5,5
16286,7,5
16286,8,5
16286,9,3
16286,14,4
16286,16,4
16286,19,5
16286,29,5
16286,32,4
16286,48,4
16286,65,5
16286,79,5
16286,84,4
16286,97,4
16286,98,4
16287,54,2
16287,55,3
16289,1,5
16289,3,5
16290,4,5
16290,7,3
16290,8,4
16290,9,3
16290,10,5
16290,14,1
16290,16,3
16290,22,4
16290,28,1
16290,29,3
16290,31,5
16290,32,5
16290,33,4
16290,37,3
16290,38,3
16290,42,5
16290,43,5
16290,46,5
16290,57,4
16290,63,1
16290,86,2
16290,97,3
22351,2,4
22351,7,5
22351,9,3
22351,11,5
22351,18,4
22351,21,4
22351,22,4
22351,23,4
22351,24,4
22351,25,4
22351,26,3
22351,27,4
22351,29,4
22351,35,4
22351,44,3
22351,48,4
22351,50,3
22351,54,5
22351,57,4
22351,66,4
22351,75,3
22351,79,5
22351,84,4
22351,85,3
22351,89,4
22351,100,4
37076,1,4
37076,2,5
37076,3,3
37076,4,4
37076,9,5
37076,11,5
37076,16,3
37076,17,3
37076,18,5
37076,20,3
37076,21,5
37076,23,5
37076,24,5
37076,25,5
37076,26,5
37076,27,5
37076,31,3
37076,35,5
37076,38,3
37076,41,4
37076,42,3
37076,45,3
37076,49,3
37076,52,2
37076,56,2
37076,58,4
37076,80,5
37076,92,5
37076,98,4
